Date,Close
6/2/17,141.57
6/3/17,139.44
6/4/17,138.38
6/5/17,139.14
6/6/17,139.86
6/7/17,138.35
6/8/17,138.75
6/9/17,138.83
6/10/17,138.67
6/11/17,136.58
6/12/17,135.99
6/13/17,133.73
6/14/17,132.61
6/15/17,129.1
6/16/17,129.43
6/17/17,126.94
6/18/17,125.26
6/19/17,126.6
6/20/17,126.49
6/21/17,124.52
6/22/17,126.49
6/23/17,127.66
6/24/17,130.16
6/25/17,130.73
6/26/17,129.85
6/27/17,130.77
6/28/17,131.01
6/29/17,130.79
6/30/17,130.45
7/1/17,133.13
7/2/17,133.2
7/3/17,133.05
7/4/17,132.03
7/5/17,130.02
7/6/17,131.5
7/7/17,130.97
7/8/17,128.55
7/9/17,125.91
7/10/17,127.84
7/11/17,127.87
7/12/17,129.13
7/13/17,128.19
7/14/17,129.28
7/15/17,124.43
7/16/17,121.63
7/17/17,120.79
7/18/17,120.16
7/19/17,120.46
7/20/17,121.61
7/21/17,120.43
7/22/17,122.15
7/23/17,123.85
7/24/17,124.4
7/25/17,125.16
7/26/17,123.71
7/27/17,122.18
7/28/17,123.11
7/29/17,124.29
7/30/17,124.68
7/31/17,126.95
8/1/17,126.21
8/2/17,126.47
8/3/17,126.55
8/4/17,125.01
8/5/17,124.98
8/6/17,126.61
8/7/17,127.68
8/8/17,127.35
8/9/17,127.57
8/10/17,129.54
8/11/17,130.43
8/12/17,129.77
8/13/17,129.81
8/14/17,131.23
8/15/17,132.18
8/16/17,130.9
8/17/17,130.24
8/18/17,129.27
8/19/17,130.98
8/20/17,133.42
8/21/17,132.03
8/22/17,128.35
8/23/17,125.97
8/24/17,124.59
8/25/17,122.2
8/26/17,121.45
8/27/17,120.57
8/28/17,119.77
8/29/17,116.48
8/30/17,114.63
8/31/17,117.49
9/1/17,115.51
9/2/17,117.95
9/3/17,117.96
9/4/17,115.29
9/5/17,112.04
9/6/17,111.49
9/7/17,112.35
9/8/17,107.13
9/9/17,111.54
9/10/17,112.73
9/11/17,112.78
9/12/17,115.27
9/13/17,116.89
9/14/17,121.09
9/15/17,120.93
9/16/17,120.68
9/17/17,114.55
9/18/17,116.14
9/19/17,116.91
9/20/17,117.04
9/21/17,115.07
9/22/17,116.55
9/23/17,116.3
9/24/17,118.31
9/25/17,118.65
9/26/17,116.5
9/27/17,115.56
9/28/17,117.17
9/29/17,117.26
9/30/17,119.9
10/1/17,119.97
10/2/17,122.19
10/3/17,121.84
10/4/17,115.03
10/5/17,119.53
10/6/17,113.5
10/7/17,115.32
10/8/17,111.25
10/9/17,110.81
10/10/17,110.03
10/11/17,110.07
10/12/17,108.85
10/13/17,107.66
10/14/17,107.66
10/15/17,108.24
10/16/17,106.39
10/17/17,104.19
10/18/17,102.88
10/19/17,100.99
10/20/17,105.58
10/21/17,106.63
10/22/17,107.24
10/23/17,108.56
10/24/17,107.46
10/25/17,101.74
10/26/17,107.81
10/27/17,108.01
10/28/17,109.76
10/29/17,109.2
10/30/17,110.05
10/31/17,109.42
11/1/17,108.13
11/2/17,110.18
11/3/17,109.28
11/4/17,108.47
11/5/17,109.05
11/6/17,107.26
11/7/17,108.09
11/8/17,108.24
11/9/17,109.85
11/10/17,110.53
11/11/17,111.12
11/12/17,113.64
11/13/17,114.53
11/14/17,114.57
11/15/17,115.65
11/16/17,116.91
11/17/17,117.27
11/18/17,115.52
11/19/17,115.48
11/20/17,115.65
11/21/17,114.74
11/22/17,118.86
