Date,Close
6/30/17,88.19
7/1/17,88.07
7/2/17,87.72
7/3/17,88.06
7/4/17,87.63
7/5/17,87.96
7/6/17,87.9
7/7/17,88.23
7/8/17,88.13
7/9/17,88.88
7/10/17,89.23
7/11/17,88.24
7/12/17,88.76
7/13/17,89.6
7/14/17,89.67
7/15/17,89.77
7/16/17,90.05
7/17/17,89.01
7/18/17,90.18
7/19/17,89.64
7/20/17,90.85
7/21/17,90.22
7/22/17,98.64
7/23/17,97.85
7/24/17,96
7/25/17,96.08
7/26/17,95.67
7/27/17,95.18
7/28/17,94.95
7/29/17,94.54
7/30/17,96.07
7/31/17,95.64
8/1/17,96.1
8/2/17,95.86
8/3/17,95.36
8/4/17,96.62
8/5/17,96.45
8/6/17,95.83
8/7/17,96.9
8/8/17,96.64
8/9/17,95.97
8/10/17,95.12
8/11/17,94.59
8/12/17,94.82
8/13/17,95.43
8/14/17,95.24
8/15/17,95.75
8/16/17,95.9
8/17/17,94.92
8/18/17,95.1
8/19/17,94.59
8/20/17,94.13
8/21/17,93.91
8/22/17,94.4
8/23/17,95.15
8/24/17,94.07
8/25/17,94.21
8/26/17,93.31
8/27/17,94.69
8/28/17,97.08
8/29/17,95.76
8/30/17,93.92
8/31/17,94.81
9/1/17,93.82
9/2/17,95.81
9/3/17,96.56
9/4/17,96.17
9/5/17,97.15
9/6/17,97.14
9/7/17,97.8
9/8/17,97.56
9/9/17,99.18
9/10/17,98.94
9/11/17,99.8
9/12/17,102.42
9/13/17,100.28
9/14/17,100.58
9/15/17,101.34
9/16/17,102.91
9/17/17,103.33
9/18/17,104.32
9/19/17,104.88
9/20/17,105.56
9/21/17,103.87
9/22/17,102.94
9/23/17,101.53
9/24/17,99.54
9/25/17,97.69
9/26/17,96.78
9/27/17,94.16
9/28/17,94.17
9/29/17,95.1
9/30/17,95.15
10/1/17,95.04
10/2/17,97.46
10/3/17,97.29
10/4/17,97.65
10/5/17,98.75
10/6/17,95.81
10/7/17,94.77
10/8/17,93.19
10/9/17,93.94
10/10/17,93.85
10/11/17,93.11
10/12/17,92.96
10/13/17,91.85
10/14/17,90.77
10/15/17,91.08
10/16/17,90.55
10/17/17,87.28
10/18/17,87.13
10/19/17,85.82
10/20/17,90.41
10/21/17,91.59
10/22/17,92.13
10/23/17,93.15
10/24/17,93.34
10/25/17,92.86
